Household_ID,Country,City,Family_Size,Num_Earners,Primary_Income,Total_Household_Income,Estimated_Taxes,Monthly_Expenses,Monthly_Savings
3820,India,Mumbai,7,3,494.82,1136.58,113.66,611.38,411.54
3821,India,Mumbai,8,3,841.99,1681.95,168.2,871.61,642.15
3822,India,Delhi,7,3,347.61,697.01,69.7,661.47,-34.15
3823,Brazil,Sao Paulo,2,1,1220.12,1220.12,183.02,980.83,56.27
3824,India,Mumbai,3,1,859.23,859.23,85.92,459.02,314.28
3825,USA,Chicago,4,2,4442.57,7281.41,1601.91,3100.34,2579.16
3826,USA,New York,1,1,2819.03,2819.03,620.19,1734.86,463.98
3827,India,Mumbai,4,1,1003.12,1003.12,100.31,657.24,245.57
3828,India,Delhi,3,2,795.29,1348.63,134.86,546.24,667.53
3829,Brazil,Sao Paulo,5,3,1829.32,4581.05,687.16,1168.2,2725.69
3830,USA,Chicago,7,2,5891.72,9757.38,2634.49,4604.23,2518.66
3831,India,Delhi,4,3,630.24,1438.46,143.85,587.29,707.32
3832,Brazil,Sao Paulo,5,3,1385.22,2982.4,447.36,1390.11,1144.94
3833,Brazil,Sao Paulo,5,3,1093.23,2226.1,333.91,960.59,931.59
3834,India,Mumbai,3,1,743.96,743.96,74.4,420.18,249.38
3835,India,Delhi,3,1,1014.51,1014.51,101.45,597.7,315.36
3836,India,Mumbai,8,3,589.65,1360.99,136.1,818.2,406.69
3837,UK,London,7,3,4533.74,10071.82,3021.54,4240.61,2809.66
3838,USA,New York,1,1,4786.71,4786.71,1053.08,1276.81,2456.83
3839,UK,London,6,3,2586.26,5467.89,1366.97,3152.89,948.03
3840,Germany,Munich,2,1,2926.93,2926.93,1024.43,1831.9,70.61
3841,Germany,Berlin,4,3,4017.39,8600.59,3440.24,3238.06,1922.29
3842,USA,Chicago,3,2,3681.28,6032.25,1327.09,2973.12,1732.03
3843,India,Mumbai,4,2,769.76,1246.03,124.6,517.77,603.66
3844,India,Delhi,6,3,894.94,1915.72,191.57,675.95,1048.2
3845,USA,New York,6,2,5040.54,8235.35,2223.54,3870.85,2140.96
3846,Germany,Berlin,7,3,2773.19,5621.57,1967.55,4238.71,-584.69
3847,UK,London,5,3,2169.89,4419.83,1104.96,4194.42,-879.55
3848,Germany,Munich,7,3,5166.1,12030.22,4812.09,4291.64,2926.49
3849,Brazil,Sao Paulo,2,1,2029.87,2029.87,304.48,787.87,937.52
3850,USA,New York,1,1,2752.29,2752.29,605.5,1568.05,578.74
3851,India,Delhi,4,3,910.52,2237.57,223.76,660.01,1353.81
3852,USA,New York,2,2,2372.1,3571.15,785.65,2049.02,736.48
3853,Germany,Berlin,8,2,4635.09,6600.33,2310.12,4358.94,-68.72
3854,UK,London,1,1,5433.66,5433.66,1358.41,1285.36,2789.89
3855,Germany,Berlin,4,2,3624.13,5467.0,1913.45,3897.22,-343.67
3856,USA,Chicago,2,1,3572.58,3572.58,785.97,2305.69,480.92
3857,India,Delhi,3,2,703.92,1126.03,112.6,358.06,655.36
3858,Germany,Munich,4,2,1967.49,3066.65,1073.33,2910.25,-916.93
3859,India,Delhi,2,1,639.54,639.54,63.95,415.57,160.02
3860,Brazil,Sao Paulo,6,3,1546.17,3638.26,545.74,1511.42,1581.1
3861,Brazil,Sao Paulo,1,1,2481.94,2481.94,372.29,452.11,1657.54
3862,Germany,Munich,2,2,3935.97,6662.63,2331.92,2511.67,1819.04
3863,India,Mumbai,3,3,762.96,1770.1,177.01,404.29,1188.8
3864,India,Mumbai,7,3,1007.33,2020.69,202.07,939.96,878.66
3865,USA,Chicago,4,1,5619.9,5619.9,1236.38,2104.75,2278.77
3866,India,Mumbai,8,3,447.4,1113.8,111.38,1057.0,-54.58
3867,India,Mumbai,4,2,222.62,332.61,33.26,315.64,-16.3
3868,Germany,Berlin,4,3,5403.06,12868.87,5147.55,2692.79,5028.53
3869,Germany,Berlin,3,1,5982.29,5982.29,2093.8,2325.54,1562.95
3870,USA,Chicago,1,1,1964.76,1964.76,432.25,1252.31,280.21
3871,India,Mumbai,4,3,873.72,1922.29,192.23,566.09,1163.97
3872,USA,Chicago,1,1,5647.63,5647.63,1242.48,1358.3,3046.85
3873,USA,Chicago,2,2,4596.3,6469.02,1423.18,2512.75,2533.09
3874,Brazil,Sao Paulo,6,3,2052.76,4554.24,683.14,1561.25,2309.85
3875,USA,New York,8,3,6754.86,15325.72,4137.95,4787.52,6400.25
3876,India,Delhi,6,1,512.64,512.64,51.26,486.5,-25.12
3877,USA,New York,1,1,2952.08,2952.08,649.46,1463.3,839.32
3878,UK,London,1,1,1229.68,1229.68,307.42,1166.97,-244.71
3879,Germany,Berlin,6,1,4219.64,4219.64,1476.87,4004.44,-1261.67
3880,USA,New York,4,1,4562.58,4562.58,1003.77,2596.61,962.2
3881,Germany,Munich,5,1,6937.32,6937.32,2428.06,4128.89,380.37
3882,Brazil,Sao Paulo,5,1,885.18,885.18,132.78,840.04,-87.63
3883,UK,London,3,2,5113.85,8860.11,2658.03,3218.42,2983.66
3884,USA,Chicago,8,3,3844.15,8663.4,2339.12,3791.23,2533.06
3885,UK,London,7,3,2278.05,5143.24,1285.81,3195.65,661.78
3886,UK,London,6,3,3234.62,7136.17,1784.04,4130.12,1222.01
3887,UK,London,6,2,3581.42,6295.28,1573.82,4897.23,-175.77
3888,Germany,Munich,3,2,2147.51,3941.69,1379.59,2875.52,-313.42
3889,Germany,Berlin,8,3,4133.99,8450.84,3380.33,3933.63,1136.88
3890,India,Mumbai,5,3,657.67,1378.28,137.83,674.57,565.88
3891,Brazil,Sao Paulo,2,1,1085.66,1085.66,162.85,968.9,-46.09
3892,Germany,Berlin,4,2,2641.05,4284.84,1499.69,2299.16,485.98
3893,Germany,Munich,4,1,2502.79,2502.79,875.98,2375.15,-748.33
3894,India,Mumbai,2,2,352.35,578.92,57.89,463.95,57.08
3895,Brazil,Sao Paulo,2,2,1996.02,3093.06,463.96,962.17,1666.93
3896,Brazil,Sao Paulo,8,3,1267.55,3126.77,469.02,2056.82,600.94
3897,USA,New York,5,3,1582.47,3373.44,742.16,3201.4,-570.11
3898,Brazil,Sao Paulo,3,3,1816.36,4039.21,605.88,751.63,2681.7
3899,Germany,Munich,2,2,6874.2,11055.69,4422.28,2232.26,4401.15
3900,Brazil,Sao Paulo,3,3,1332.67,3038.03,455.7,1065.68,1516.65
3901,India,Delhi,8,3,1145.24,2423.83,242.38,1026.13,1155.32
3902,India,Delhi,7,2,824.63,1376.65,137.67,969.83,269.16
3903,UK,London,1,1,2608.72,2608.72,652.18,1985.35,-28.8
3904,India,Mumbai,4,3,1004.35,2325.14,232.51,528.83,1563.79
3905,Brazil,Sao Paulo,5,1,1322.44,1322.44,198.37,990.93,133.14
3906,India,Mumbai,4,2,1359.88,2082.82,208.28,529.08,1345.45
3907,Germany,Berlin,5,3,3155.46,6973.96,2440.89,3969.8,563.28
3908,India,Delhi,8,1,761.97,761.97,76.2,723.1,-37.34
3909,Germany,Munich,1,1,6345.33,6345.33,2220.86,1980.42,2144.05
3910,India,Delhi,4,3,1199.42,2630.48,263.05,484.57,1882.87
3911,USA,Chicago,1,1,5632.95,5632.95,1239.25,1128.45,3265.25
3912,India,Mumbai,8,3,545.26,1120.5,112.05,928.07,80.38
3913,USA,New York,5,3,5646.34,12199.62,3293.9,3707.63,5198.09
3914,UK,London,2,1,1646.72,1646.72,411.68,1562.74,-327.7
3915,UK,London,7,1,1460.43,1460.43,365.11,1385.95,-290.63
3916,India,Mumbai,4,3,1225.8,2645.72,264.57,552.78,1828.37
3917,Brazil,Sao Paulo,1,1,2220.49,2220.49,333.07,505.7,1381.72
3918,India,Mumbai,6,2,711.09,996.66,99.67,580.95,316.04
3919,Germany,Berlin,4,1,2352.48,2352.48,823.37,2232.5,-703.39
3920,Brazil,Sao Paulo,4,2,1936.88,3108.62,466.29,1072.69,1569.64
3921,UK,London,4,3,4490.13,10510.02,3153.01,3679.12,3677.89
3922,India,Mumbai,3,1,533.1,533.1,53.31,494.63,-14.83
3923,Brazil,Sao Paulo,1,1,2951.41,2951.41,442.71,565.07,1943.62
3924,India,Mumbai,1,1,897.0,897.0,89.7,282.63,524.67
3925,UK,London,4,3,5878.01,11775.31,3532.59,2399.3,5843.42
3926,USA,New York,8,3,5963.21,14100.33,3807.09,4856.35,5436.89
3927,Germany,Munich,8,1,3985.94,3985.94,1395.08,3782.65,-1191.79
3928,Germany,Munich,2,1,6706.57,6706.57,2347.3,2534.39,1824.88
3929,Germany,Berlin,4,2,6318.47,10719.42,4287.77,2633.25,3798.4
3930,USA,Chicago,3,2,2715.99,3860.62,849.34,2143.84,867.44
3931,UK,London,5,3,2392.46,5022.77,1255.69,2703.78,1063.29
3932,USA,New York,3,3,2173.0,4956.14,1090.35,2149.85,1715.94
3933,Germany,Berlin,8,3,3889.02,8245.24,3298.1,4882.7,64.44
3934,USA,Chicago,2,1,3225.69,3225.69,709.65,2481.15,34.89
3935,India,Mumbai,8,1,774.75,774.75,77.47,735.24,-37.96
3936,Germany,Berlin,8,3,4517.04,10470.28,4188.11,5866.13,416.04
3937,India,Mumbai,8,3,620.44,1483.11,148.31,836.06,498.74
3938,USA,New York,4,2,3595.09,6069.52,1335.29,2305.44,2428.79
3939,USA,New York,8,3,2254.78,4598.2,1011.6,4006.93,-420.34
3940,India,Mumbai,1,1,749.63,749.63,74.96,267.09,407.58
3941,Brazil,Sao Paulo,7,3,2515.28,5897.79,884.67,1747.8,3265.32
3942,UK,London,6,1,6646.97,6646.97,1661.74,3587.43,1397.8
3943,USA,New York,4,2,6104.73,9906.99,2674.89,3417.54,3814.56
3944,India,Delhi,2,2,927.96,1416.48,141.65,501.53,773.3
3945,USA,Chicago,1,1,2529.57,2529.57,556.51,1408.37,564.69
3946,USA,New York,3,1,3902.01,3902.01,858.44,2690.68,352.89
3947,Germany,Munich,8,3,4227.15,9968.33,3987.33,5518.55,462.44
3948,Germany,Berlin,5,3,2642.83,5336.36,1867.73,3025.04,443.6
3949,USA,New York,5,1,6181.41,6181.41,1359.91,4052.42,769.09
3950,USA,New York,7,1,3737.07,3737.07,822.15,3494.73,-579.82
3951,USA,New York,4,3,2617.42,5665.01,1246.3,3229.65,1189.05
3952,Brazil,Sao Paulo,3,2,1968.71,3627.78,544.17,887.54,2196.08
3953,UK,London,7,2,3563.7,5856.89,1464.22,4070.79,321.87
3954,USA,Chicago,6,2,1530.73,2825.32,621.57,2681.23,-477.48
3955,USA,Chicago,6,3,4343.91,9433.3,2546.99,4483.6,2402.71
3956,UK,London,7,2,3855.71,6819.87,1704.97,3527.76,1587.14
3957,UK,London,2,1,2773.57,2773.57,693.39,1573.88,506.3
3958,India,Delhi,5,3,812.03,1594.06,159.41,624.73,809.92
3959,USA,Chicago,3,3,2692.21,5868.78,1291.13,1833.37,2744.28
3960,USA,New York,4,3,4811.3,10178.51,2748.2,3152.66,4277.66
3961,Germany,Munich,8,2,3473.4,5116.78,1790.87,4855.82,-1529.92
3962,India,Mumbai,1,1,997.16,997.16,99.72,367.59,529.85
3963,USA,New York,4,2,3934.01,5708.54,1255.88,3240.39,1212.26
3964,Germany,Munich,4,3,5050.16,10561.48,4224.59,3860.46,2476.43
3965,USA,New York,3,2,5497.89,9302.17,2511.59,2747.76,4042.83
3966,Brazil,Sao Paulo,5,3,1386.5,2874.9,431.24,1633.97,809.69
3967,India,Delhi,3,3,1496.51,3326.46,332.65,402.98,2590.83
3968,USA,Chicago,1,1,5218.29,5218.29,1148.02,1539.89,2530.38
3969,Germany,Munich,7,3,548.84,1149.17,402.21,1090.57,-343.6
3970,India,Delhi,3,3,1011.46,1933.85,193.38,531.94,1208.53
3971,UK,London,2,1,3569.32,3569.32,892.33,2508.38,168.61
3972,Germany,Munich,4,3,2637.58,5756.03,2014.61,2340.16,1401.26
3973,India,Mumbai,5,3,626.29,1387.81,138.78,793.83,455.19
3974,Brazil,Sao Paulo,8,3,1235.64,2611.15,391.67,2047.29,172.18
3975,India,Delhi,6,3,363.36,769.96,77.0,613.67,79.29
3976,UK,London,1,1,5982.41,5982.41,1495.6,1198.65,3288.15
3977,India,Delhi,6,1,905.23,905.23,90.52,650.05,164.66
3978,Germany,Berlin,4,1,2673.69,2673.69,935.79,2537.33,-799.43
3979,USA,Chicago,3,1,5755.47,5755.47,1266.2,2641.94,1847.33
3980,India,Delhi,6,3,319.98,748.91,74.89,710.72,-36.7
3981,Brazil,Sao Paulo,2,1,2026.88,2026.88,304.03,768.74,954.11
3982,Brazil,Sao Paulo,3,1,1655.63,1655.63,248.34,1198.54,208.75
3983,USA,New York,4,2,4742.71,7140.41,1570.89,2802.22,2767.3
3984,USA,New York,6,1,3176.18,3176.18,698.76,3014.19,-536.77
3985,Brazil,Sao Paulo,8,3,945.34,2026.36,303.95,1496.6,225.8
3986,UK,London,7,3,6506.76,13691.97,4107.59,5571.19,4013.2
3987,USA,Chicago,1,1,3683.82,3683.82,810.44,1400.44,1472.93
3988,India,Mumbai,6,3,1030.86,2210.25,221.02,609.3,1379.92
3989,India,Delhi,8,3,1059.91,2208.49,220.85,676.24,1311.4
3990,UK,London,7,3,4689.79,9449.2,2834.76,3875.65,2738.79
3991,USA,New York,7,3,3407.04,7430.14,1634.63,5067.18,728.33
3992,USA,Chicago,6,3,4580.83,9986.2,2696.27,3809.38,3480.55
3993,Brazil,Sao Paulo,5,2,2367.04,3489.81,523.47,1415.35,1550.99
3994,USA,Chicago,6,2,2746.0,4874.16,1072.32,4601.68,-799.83
3995,India,Delhi,4,2,1822.42,3032.19,303.22,576.01,2152.97
3996,India,Mumbai,7,3,707.4,1525.53,152.55,990.26,382.72
3997,India,Delhi,1,1,902.59,902.59,90.26,278.4,533.93
3998,India,Mumbai,4,3,1011.44,2290.21,229.02,720.86,1340.33
3999,Germany,Munich,2,1,6960.31,6960.31,2436.11,1677.63,2846.57
4000,USA,Chicago,3,2,2824.63,4288.2,943.4,2716.77,628.02
4001,Germany,Munich,6,3,1606.7,3348.72,1172.05,3177.93,-1001.27
4002,Brazil,Sao Paulo,5,3,1815.02,3961.79,594.27,1098.0,2269.52
4003,Brazil,Sao Paulo,1,1,1462.82,1462.82,219.42,578.65,664.74
4004,USA,Chicago,5,1,1341.16,1341.16,295.05,1272.76,-226.66
4005,USA,Chicago,5,1,4762.79,4762.79,1047.81,2570.09,1144.89
4006,India,Mumbai,5,3,862.66,1677.37,167.74,690.52,819.11
4007,India,Mumbai,6,1,1336.74,1336.74,133.67,949.42,253.65
4008,India,Mumbai,1,1,664.43,664.43,66.44,318.01,279.97
4009,Germany,Munich,1,1,5880.21,5880.21,2058.07,1735.82,2086.32
4010,USA,Chicago,7,2,3305.11,5624.81,1237.46,3131.92,1255.43
4011,USA,New York,5,2,4042.02,6911.17,1520.46,2650.6,2740.11
4012,India,Delhi,7,3,552.06,1095.77,109.58,842.03,144.16
4013,Germany,Munich,7,2,9258.56,15366.57,6146.63,5814.83,3405.11
4014,USA,Chicago,3,2,2497.6,3950.39,869.09,2917.12,164.18
4015,Germany,Berlin,6,3,5662.95,12392.17,4956.87,3755.43,3679.87
4016,India,Mumbai,6,2,741.5,1056.74,105.67,765.55,185.52
4017,UK,London,4,3,3693.59,8851.84,2655.55,3089.33,3106.96
4018,UK,London,8,3,3650.16,8952.06,2685.62,5341.46,924.98
4019,India,Mumbai,7,3,973.4,2146.88,214.69,921.63,1010.56
4020,USA,New York,6,1,2999.04,2999.04,659.79,2846.09,-506.84
4021,India,Mumbai,5,3,1066.82,2182.08,218.21,488.99,1474.89
4022,USA,Chicago,8,3,5868.9,12476.28,3368.6,5738.07,3369.61
4023,Germany,Munich,2,2,4836.88,7551.98,2643.19,1667.23,3241.55
4024,Brazil,Sao Paulo,5,3,515.13,1187.44,178.12,1126.88,-117.56
4025,Germany,Munich,1,1,3687.5,3687.5,1290.63,2081.69,315.18
4026,Brazil,Sao Paulo,6,2,1082.7,1742.12,261.32,1485.94,-5.14
4027,India,Delhi,8,3,855.35,1890.84,189.08,704.07,997.69
4028,USA,New York,6,2,3684.33,5253.19,1155.7,3187.65,909.84
4029,Brazil,Sao Paulo,4,2,1729.82,2966.76,445.01,1193.09,1328.66
4030,India,Mumbai,7,3,1072.63,2423.35,242.33,648.06,1532.95
4031,Germany,Munich,2,1,4822.86,4822.86,1688.0,2087.33,1047.53
4032,India,Mumbai,6,2,569.23,818.04,81.8,678.27,57.97
4033,USA,Chicago,4,2,6074.99,10249.18,2767.28,3351.72,4130.17
4034,UK,London,4,2,697.43,1032.9,258.23,980.23,-205.55
4035,USA,Chicago,2,1,6246.24,6246.24,1374.17,2177.42,2694.65
4036,UK,London,5,2,5314.81,8163.96,2449.19,3288.45,2426.32
4037,UK,London,5,3,5336.1,11406.88,3422.06,3630.85,4353.96
4038,Brazil,Sao Paulo,5,1,2936.14,2936.14,440.42,1107.98,1387.74
4039,Germany,Munich,3,1,5164.46,5164.46,1807.56,2821.29,535.61
4040,Germany,Munich,7,3,5539.28,13320.16,5328.06,5034.34,2957.76
4041,UK,London,8,1,6776.2,6776.2,1694.05,3713.83,1368.32
4042,India,Mumbai,7,3,712.68,1466.59,146.66,983.9,336.03
4043,India,Delhi,5,2,553.37,927.01,92.7,790.05,44.26
4044,Germany,Berlin,2,1,2336.28,2336.28,817.7,1659.5,-140.92
4045,India,Delhi,3,1,1012.04,1012.04,101.2,511.24,399.59
4046,India,Delhi,7,3,953.08,2060.44,206.04,878.87,975.53
4047,India,Delhi,5,2,587.65,1014.5,101.45,484.49,428.56
4048,Germany,Munich,3,3,6710.5,14717.43,5886.97,2433.09,6397.37
4049,UK,London,8,3,4206.5,10509.16,3152.75,6091.78,1264.63
4050,USA,New York,2,1,4175.35,4175.35,918.58,2039.89,1216.89
4051,UK,London,5,3,2282.84,5718.42,1429.61,4283.77,5.05
4052,Germany,Munich,8,3,3660.33,7679.13,2687.69,5568.89,-577.45
4053,Brazil,Sao Paulo,1,1,982.83,982.83,147.42,457.54,377.87
4054,Germany,Berlin,8,3,1376.24,3080.05,1078.02,2922.97,-920.94
4055,Brazil,Sao Paulo,6,2,2224.21,3506.9,526.03,1677.3,1303.56
4056,USA,Chicago,2,1,5218.52,5218.52,1148.07,2038.93,2031.51
4057,Brazil,Sao Paulo,8,3,1574.51,3314.75,497.21,1472.17,1345.37
4058,USA,Chicago,8,3,1835.23,3609.81,794.16,3425.71,-610.06
4059,UK,London,4,1,3915.37,3915.37,978.84,3511.25,-574.73
4060,UK,London,4,1,4473.36,4473.36,1118.34,3417.39,-62.36
4061,India,Delhi,8,3,1369.49,3072.15,307.22,796.07,1968.87
4062,USA,New York,8,1,4871.3,4871.3,1071.69,4010.65,-211.04
4063,Brazil,Sao Paulo,2,1,1834.5,1834.5,275.18,994.11,565.22
4064,India,Delhi,4,3,485.64,933.58,93.36,692.87,147.35
4065,UK,London,7,2,3557.22,5524.95,1381.24,3954.1,189.61
4066,USA,Chicago,2,1,3074.34,3074.34,676.36,2329.98,68.01
4067,USA,Chicago,1,1,4376.71,4376.71,962.88,1255.86,2157.98
4068,UK,London,2,2,5578.31,9649.29,2894.79,1735.22,5019.28
4069,Germany,Munich,5,3,4270.36,8784.1,3513.64,2998.77,2271.69
4070,Brazil,Sao Paulo,5,3,1073.36,2091.65,313.75,1023.16,754.74
4071,India,Delhi,3,3,507.62,1119.64,111.96,577.64,430.04
4072,Germany,Berlin,4,1,6969.67,6969.67,2439.39,3281.23,1249.05
4073,Germany,Berlin,8,2,3682.9,5842.72,2044.95,4413.83,-616.06
4074,Germany,Munich,6,3,4432.43,8284.02,3313.61,4896.38,74.03
4075,Germany,Munich,4,3,3459.43,8729.24,3491.7,3665.34,1572.2
4076,Germany,Berlin,7,3,917.38,2137.47,748.11,2028.45,-639.1
4077,India,Delhi,2,1,883.29,883.29,88.33,427.13,367.83
4078,India,Mumbai,6,1,1059.8,1059.8,105.98,838.51,115.31
4079,Brazil,Sao Paulo,6,3,1833.03,3787.35,568.1,1672.12,1547.13
4080,USA,Chicago,8,2,3925.96,6721.34,1478.69,5182.32,60.32
4081,Germany,Munich,8,3,4924.44,10655.52,4262.21,4165.74,2227.58
4082,USA,New York,4,2,4839.95,6937.26,1526.2,2571.53,2839.53
4083,Germany,Munich,6,3,4626.28,11115.34,4446.14,4886.34,1782.87
4084,Brazil,Sao Paulo,6,3,2506.71,5492.92,823.94,1821.09,2847.9
4085,USA,New York,5,1,3989.65,3989.65,877.72,2902.54,209.38
4086,USA,New York,1,1,5771.65,5771.65,1269.76,1139.34,3362.55
4087,USA,New York,8,1,4950.38,4950.38,1089.08,4697.91,-836.61
4088,Germany,Munich,2,1,957.44,957.44,335.1,908.61,-286.27
4089,Brazil,Sao Paulo,4,1,2039.72,2039.72,305.96,1037.59,696.17
4090,USA,New York,8,3,1702.97,4190.96,922.01,3977.22,-708.27
4091,Brazil,Sao Paulo,5,3,1441.52,2745.16,411.77,1259.3,1074.09
4092,India,Mumbai,7,3,844.81,1780.69,178.07,780.49,822.13
4093,India,Delhi,8,1,443.12,443.12,44.31,420.52,-21.71
4094,UK,London,7,3,3704.21,6932.39,1733.1,3380.98,1818.31
4095,India,Delhi,3,3,620.0,1272.31,127.23,608.49,536.59
4096,India,Delhi,6,2,1132.15,1840.99,184.1,926.07,730.82
4097,USA,Chicago,6,3,6356.52,12620.48,3407.53,4626.19,4586.76
4098,USA,Chicago,4,1,5098.03,5098.03,1121.57,3451.67,524.79
4099,India,Delhi,1,1,684.05,684.05,68.4,334.93,280.71
4100,USA,New York,1,1,4988.26,4988.26,1097.42,1305.73,2585.11
4101,Germany,Munich,4,3,4003.04,8571.07,3428.43,2372.91,2769.73
4102,India,Mumbai,4,3,681.51,1316.34,131.63,446.99,737.72
4103,Germany,Munich,5,3,5388.5,11510.56,4604.22,3281.51,3624.83
4104,USA,New York,7,2,2946.71,4665.45,1026.4,4188.85,-549.8
4105,India,Mumbai,4,1,190.83,190.83,19.08,181.09,-9.35
4106,Germany,Munich,7,3,3840.54,8083.22,3233.29,4436.09,413.84
4107,UK,London,8,3,3141.38,6514.49,1628.62,4916.21,-30.35
4108,USA,Chicago,8,3,3635.38,8154.17,2201.63,5111.8,840.75
4109,UK,London,3,2,5363.03,9021.69,2706.51,2098.5,4216.68
4110,Germany,Berlin,7,2,6624.57,9808.3,3923.32,5683.53,201.45
4111,Germany,Munich,5,3,5255.99,11490.3,4596.12,3687.49,3206.69
4112,Germany,Munich,8,3,1692.34,4031.68,1411.09,3826.07,-1205.47
4113,USA,New York,6,1,4513.14,4513.14,992.89,4282.97,-762.72
4114,USA,New York,6,3,5534.21,12114.34,3270.87,3995.92,4847.55
4115,Germany,Berlin,8,3,7134.07,15735.91,6294.37,5036.79,4404.76
4116,India,Delhi,8,3,826.14,1944.45,194.44,964.4,785.6
4117,UK,London,8,3,1186.85,2354.87,588.72,2234.77,-468.62
4118,India,Delhi,7,3,628.28,1424.03,142.4,678.47,603.15
4119,USA,Chicago,6,3,6429.11,13781.67,3721.05,4484.25,5576.37
4120,Brazil,Sao Paulo,6,3,960.01,2097.08,314.56,1870.96,-88.44
4121,India,Delhi,2,2,1146.25,2153.08,215.31,410.47,1527.3
4122,Germany,Berlin,8,3,4761.59,10521.75,4208.7,5587.25,725.79
4123,Germany,Munich,3,1,3640.89,3640.89,1274.31,3184.48,-817.9
4124,UK,London,8,3,5357.62,11370.7,3411.21,4519.75,3439.74
4125,Brazil,Sao Paulo,5,3,2345.24,4730.99,709.65,1674.84,2346.5
4126,Germany,Berlin,5,2,3823.41,6737.74,2358.21,3987.39,392.14
4127,Germany,Munich,6,1,2454.68,2454.68,859.14,2329.49,-733.95
4128,UK,London,8,1,5245.99,5245.99,1311.5,4978.44,-1043.95
4129,India,Delhi,1,1,834.96,834.96,83.5,311.64,439.82
4130,USA,New York,5,1,3946.92,3946.92,868.32,2600.95,477.64
4131,India,Delhi,8,3,898.6,2061.17,206.12,1073.12,781.94
4132,USA,Chicago,3,3,1789.07,3826.15,841.75,2504.98,479.42
4133,Germany,Berlin,4,3,2426.82,4916.22,1720.68,3653.67,-458.13
4134,Germany,Munich,8,2,4620.31,6751.02,2362.86,4125.42,262.75
4135,Germany,Berlin,3,2,6950.82,12623.06,5049.22,2717.69,4856.14
4136,USA,New York,6,3,2951.15,6238.61,1372.49,4283.91,582.2
4137,Brazil,Sao Paulo,6,3,612.69,1379.05,206.86,1308.72,-136.53
4138,India,Mumbai,2,2,623.59,1099.68,109.97,479.03,510.68
4139,Germany,Berlin,7,3,6108.84,14201.29,5680.51,5511.79,3008.98
4140,Germany,Munich,5,3,2482.83,5094.94,1783.23,3129.97,181.74
4141,India,Delhi,7,2,642.38,900.88,90.09,854.94,-44.14
4142,USA,Chicago,8,3,3482.33,7878.3,1733.23,3786.59,2358.48
4143,USA,New York,7,3,4292.21,10201.24,2754.33,3491.69,3955.22
4144,Brazil,Sao Paulo,5,1,1624.57,1624.57,243.69,1039.28,341.6
4145,UK,London,5,3,5926.18,12868.99,3860.7,4140.86,4867.43
4146,Germany,Munich,8,3,2413.75,5126.37,1794.23,3996.08,-663.94
4147,USA,Chicago,6,1,1982.32,1982.32,436.11,1881.22,-335.01
4148,India,Delhi,5,3,948.86,1926.28,192.63,568.52,1165.13
4149,Brazil,Sao Paulo,1,1,1618.77,1618.77,242.82,640.41,735.54
4150,Brazil,Sao Paulo,1,1,1196.88,1196.88,179.53,743.74,273.61
4151,USA,Chicago,4,3,4525.34,10027.0,2707.29,2732.44,4587.27
4152,USA,New York,5,3,4473.36,10293.37,2779.21,3383.31,4130.85
4153,Brazil,Sao Paulo,2,2,1307.0,2411.83,361.77,647.92,1402.13
4154,India,Mumbai,4,1,645.98,645.98,64.6,498.98,82.4
4155,India,Delhi,6,2,836.44,1332.46,133.25,598.64,600.57
4156,USA,New York,5,1,3127.72,3127.72,688.1,2968.2,-528.58
4157,Germany,Munich,1,1,5235.59,5235.59,1832.46,1777.47,1625.67
4158,UK,London,2,1,4434.8,4434.8,1108.7,1834.08,1492.02
4159,UK,London,8,3,4051.68,8820.44,2646.13,5766.51,407.8
4160,Germany,Munich,4,3,3867.54,8965.94,3586.38,3971.81,1407.76
4161,Germany,Munich,2,2,3166.61,5069.13,1774.2,1726.74,1568.19
4162,USA,New York,5,3,2383.2,4669.7,1027.33,2432.15,1210.22
4163,Germany,Munich,3,2,6918.97,12667.83,5067.13,3082.76,4517.94
4164,India,Mumbai,2,2,664.79,934.13,93.41,329.18,511.54
4165,Germany,Berlin,2,2,4817.2,7132.7,2496.44,2003.54,2632.71
4166,India,Delhi,6,3,1279.49,2651.24,265.12,704.85,1681.27
4167,USA,New York,1,1,3607.75,3607.75,793.71,1889.94,924.1
4168,USA,New York,8,3,5745.09,12563.07,3392.03,5020.27,4150.77
4169,India,Delhi,5,1,1476.82,1476.82,147.68,494.62,834.51
4170,USA,New York,2,2,4322.16,6931.76,1524.99,1456.0,3950.78
4171,USA,New York,5,3,3865.03,9052.0,2444.04,2759.22,3848.74
4172,UK,London,1,1,0.0,0.0,0.0,0.0,0.0
4173,India,Delhi,6,1,1004.42,1004.42,100.44,741.69,162.29
4174,Germany,Munich,5,1,6967.55,6967.55,2438.64,4298.92,229.98
4175,UK,London,7,3,5801.97,11203.39,3361.02,3945.67,3896.7
4176,UK,London,1,1,7124.2,7124.2,1781.05,1508.11,3835.05
4177,Germany,Berlin,1,1,3828.02,3828.02,1339.81,1536.31,951.91
4178,Brazil,Sao Paulo,8,2,2424.19,3979.21,596.88,1353.04,2029.29
4179,India,Delhi,4,3,542.03,1224.51,122.45,714.02,388.04
4180,India,Delhi,6,1,547.45,547.45,54.75,519.53,-26.83
4181,India,Mumbai,6,3,28.74,55.0,5.5,52.19,-2.69
